KRT5,-0.000806296
JAK2,-0.000501019
FBXL14,-0.002844296
KCNJ9,-0.00201883
VIPR2,-0.001160925
KRT36,-0.000989252
AGK,-0.00117021
AGPS,-0.004056216
RABGAP1L,-0.000441509
LCE2B,-0.025164861
MTG2,-0.007658178
NETO1,-0.000888314
BPY2B,-0.000738578
PTP4A2,-0.000902233
F2RL1,-0.001648488
ZFP64,-0.000505015
APOC3,-0.002745412
MAK16,-0.003950395
OR10G2,-0.001950281
MAN2B2,-0.002143528
SYNCRIP,-0.006311015
ZNF638,-0.004111978
NKX2-1,-0.005747727
RNF17,-0.002755876
ANXA2R,-0.005608559
FBLN5,-0.00121521
MARCHF5,-0.001319558
IP6K2,-0.002108245
PHYH,-0.000752531
SHH,-0.00429565
LARP1B,-0.00059054
TRIOBP,-0.000642988
RSRC2,-0.000612727
IGFL1,-0.000726627
TMEM138,-0.001639753
SRD5A3,-0.000292278
NRDC,-0.001177474
GNPTAB,-0.001575332
HSPA4,-0.004595228
PON3,-0.000385716
C3orf67,-0.001879083
GSTP1,-0.001493212
PRR23C,-0.001441419
ARID5A,-0.001390151
TPP2,-0.000636863
PMEL,-0.001588973
RAB3A,-0.000662137
PI4K2A,-0.00063772
PSIP1,-0.00195323
FSIP2,-0.00054611
CHP2,-0.001394896
DSTN,-0.002441106
C6,-0.00110471
RAB41,-0.002981875
ZWINT,-0.000725122
SYT7,-0.001286621
GUCA1C,-0.00124824
SAA1,-0.001847648
FANCM,-0.001710773
UGCG,-0.000992876
GPR152,-0.000732405
NUP50,-0.000594545
CCDC83,-0.002607336
CLEC2B,-0.001929081
ACTRT3,-0.001839549
EXOSC1,-0.000550426
MLANA,-0.004775498
CCDC102B,-0.001595436
AHCY,-0.004877169
ECH1,-0.001172822
TEKT2,-0.002743618
KLHDC7A,-0.002394568
FGF6,-0.000676889
TMEM202,-0.002411273
GORASP2,-0.002675699
SNAP25,-0.002913214
NXPE2,-0.000614206
SUMF2,-0.001137387
PNOC,-0.000473913
DHCR24,-0.000396425
CDKL4,-0.003106388
GRINA,-0.001491214
CNBP,-0.006342189
NEUROD1,-0.000643866
NCCRP1,-0.003900351
GLS2,-0.000433741
ROMO1,-0.000449894
ADGRE2,-0.000568984
ELMOD2,-0.000942108
ACTL8,-0.00124163
CCDC50,-0.008435215
MAGEB2,-0.004501406
NCOA6,-0.00135994
DNAL1,-0.001992505
LPCAT1,-0.001824971
THAP2,-0.001343101
PHKA1,-0.001904788
GJA10,-0.001891558
VLDLR,-0.00174015
SON,-0.000625532
NTSR2,-0.000489202
APOBEC3D,-0.000421241
SLC29A3,-0.002613066
LRRIQ4,-0.001721084
RALY,-0.000651515
CENPM,-0.00124782
SMC2,-0.001071986
SRGAP3,-0.001071858
SEC23IP,-0.00216396
DPYSL5,-0.001426378
DDX52,-0.004372595
PLA2G4C,-0.001566424
LIPM,-0.003223271
NKTR,-0.000473349
GORAB,-0.000500923
COPZ2,-0.011225932
KLHDC7B,-0.000384398
WSB1,-0.000493492
NDC80,-0.000765483
NUTM2F,-0.001232765
C1orf198,-0.000787029
HMG20B,-0.003589981
OTOS,-0.000521741
TFRC,-0.015302081
RNF40,-0.000876252
ZC3H12B,-0.001850284
CRCT1,-0.00183514
EPHA7,-0.00164983
DYRK3,-0.000506268
MSH6,-0.000730991
PNMA5,-0.000724104
DNAJB8,-0.001849797
SF3B4,-0.000792036
OR56B4,-0.001162006
KCNMB2,-0.000795462
IFI16,-0.006273894
NUBPL,-0.001526835
CACNA1H,-0.000285922
VSIG10L,-0.002709093
CD82,-0.000631607
UAP1,-0.000764019
FAM91A1,-0.002198304
VCAM1,-0.000784832
PRNP,-0.002851338
HNRNPK,-0.000754635
LSMEM1,-0.000827098
TMC1,-0.004629333
CLEC4D,-0.002331435
MAP3K12,-0.000818632
NCDN,-0.005199353
BCS1L,-0.002102687
ZBTB25,-0.001904521
EDN2,-0.002479505
HBA1,-0.000760478
EPN2,-0.002031963
OSCP1,-0.00103691
FOXI2,-0.001057994
MTCP1,-0.001698413
OR5AU1,-0.00956571
PDZD8,-0.004161624
MSLN,-0.001989408
THBS3,-0.000911138
TEKT4,-0.00099686
MATR3,-0.002045883
TMX2,-0.00872268
LAMP2,-0.0008071
SYN3,-0.000505903
HS1BP3,-0.002199575
PYGL,-0.000582747
MYLK4,-0.00230611
ARMT1,-0.001726294
RAB39A,-0.001108415
CTAGE9,-0.001455922
EPM2AIP1,-0.000472416
CCDC93,-0.001827791
CELF5,-0.000793648
GLB1L3,-0.00191364
SLC25A22,-0.000478917
CFAP97,-0.001516922
SPRN,-0.000634184
WSCD2,-0.000285739
FCMR,-0.000423535
KCNH4,-0.003315445
TTC28,-0.001258809
CAPN1,-0.00264166
CSTF1,-0.000696402
PRAP1,-0.000589897
MRM2,-0.010922474
MGST1,-0.000910809
TTLL1,-0.000930957
ZNF277,-0.001788409
PSMB2,-0.016346795
HECTD1,-0.001026691
MINPP1,-0.000572155
TRIM5,-0.002057194
FEZF2,-0.001330981
CEMIP2,-0.000343747
CFLAR,-0.007615379
PCNA,-0.003739323
CACNG7,-0.001341169
APOL2,-0.002855055
OR8H1,-0.001146027
A1BG,-0.00111294
ARHGAP42,-0.001419622
MAFB,-0.000833543
OLIG2,-0.005808377
PARS2,-0.000631081
SMIM1,-0.000681813
MR1,-0.001733628
BMPR1B,-0.001900638
POLR2E,-0.00222782
BCAN,-0.001903356
IVL,-0.001759977
BRD4,-0.001401124
MFAP5,-0.00122254
DPF3,-0.002918805
NANOG,-0.005514892
SPAST,-0.001312758
SEC22C,-0.00066535
CDK5RAP3,-0.000855953
GABRG3,-0.000855152
C10orf90,-0.000655031
POM121L12,-0.001018898
CPLANE1,-0.000692337
COMMD10,-0.000805119
CAPN9,-0.001630007
HJURP,-0.001467648
NR2E1,-0.001430176
SIM2,-0.00094463
PRRC1,-0.000870794
ISG20,-0.001615165
GLRA3,-0.000485711
PXDNL,-0.000614583
SPATA48,-0.001154482
BNIP3L,-0.005887205
HSD3B2,-0.000504687
SLFN14,-0.003199668
FAAP20,-0.00054836
LRRC1,-0.002237351
S100A9,-0.002547525
LONRF3,-0.006970636
CATSPER2,-0.001646446
BRF2,-0.001292251
KCNIP4,-0.000629027
SCMH1,-0.001831198
PARD6A,-0.000605394
MEI1,-0.001521246
CHD3,-0.002795235
SEC14L6,-0.000518671
PFKM,-0.00100259
FBXW2,-0.001021356
ANHX,-0.001434717
TXNDC8,-0.003045524
ZNF292,-0.003194847
SEC11A,-0.001940306
CBLL1,-0.001429797
NXPE3,-0.000638724
UBE2L6,-0.001613653
THBD,-0.000427759
SDF4,-0.004670734
ANKRD13B,-0.000885863
RASGRP1,-0.001646224
TLR8,-0.003942652
LRRN3,-0.004199241
CDC42BPB,-0.000756709
ZNF169,-0.001761125
HLA-C,-0.00087336
TYRO3,-0.001611779
CXCR4,-0.001004915
MPZL3,-0.002516172
TES,-0.001029871
TRPM6,-0.000301562
LONRF1,-0.000934961
EDRF1,-0.001894656
DFFA,-0.001751228
C10orf120,-0.002144873
CMPK1,-0.000997917
CHRM1,-0.001018415
SLC35C2,-0.000569374
KRTAP10-10,-0.001214979
DIRAS2,-0.001091396
OSBPL3,-0.000855611
LDOC1,-0.0005341
ADAT3,-0.000947474
LTC4S,-0.000364277
UTRN,-0.000867181
DUS1L,-0.001925701
ATP5MC2,-0.001069618
SYCP1,-0.002739153
SSX3,-0.004636545
C5orf47,-0.001921701
RUBCN,-0.000873055
ZPBP2,-0.000752244
RAB40A,-0.000906526
VAT1L,-0.004956429
ADRA2C,-0.001554279
ERICH1,-0.000717936
HAUS4,-0.000866914
RBM20,-0.001693797
TRPS1,-0.000722228
EPAS1,-0.000746412
CAPS,-0.001191428
MAPK15,-0.001173838
SPRR2G,-0.000905946
SLC6A1,-0.001444622
SCCPDH,-0.001257703
PAQR8,-0.000937705
HPS1,-0.000662782
GAS2L1,-0.000440057
MAP3K8,-0.000828716
AAMDC,-0.005307108
BRMS1,-0.000994654
C4orf46,-0.003118322
RTN3,-0.005410421
SLC22A5,-0.000801407
CASKIN1,-0.000634665
GMNC,-0.000587638
EXOSC3,-0.001394265
CPSF3,-0.001893473
AMZ1,-0.001082026
VILL,-0.001758337
CYP11B2,-0.000554851
PRR23B,-0.003915588
NR1H3,-0.001091608
HES3,-0.000862908
FAM72D,-0.002699222
LHFPL5,-0.001200783
COG5,-0.004234245
SULT1C4,-0.000586573
ATXN2,-0.001409758
MTRNR2L7,-0.0006821
KIF15,-0.001079072
FNDC11,-0.000530603
TGM4,-0.000721211
TNFRSF9,-0.00099998
ERBB2,-0.000666958
PRRX1,-0.010115253
HK2,-0.001633044
PSRC1,-0.001512922
PDCD5,-0.000481189
PGAP1,-0.001220912
ODF1,-0.000960767
CAPSL,-0.000644067
NHLRC3,-0.017636358
TMEM184B,-0.000732071
HTR1F,-0.000814381
MNS1,-0.001257201
SNED1,-0.000284271
MACO1,-0.000549682
PPP2R5D,-0.001571006
ACADS,-0.002208822
SLC25A30,-0.001400623
SEMG2,-0.001131706
PLCL1,-0.001496427
PPIAL4D,-0.000791536
KRT71,-0.008639114
CCM2,-0.002623686
ADM5,-0.007240242
GUCY2F,-0.00169919
GNAI2,-0.0039808
DPRX,-0.0009268
FARS2,-0.003242233
DNAJA2,-0.000760907
TUBAL3,-0.001617539
MYO7B,-0.00363436
KRT7,-0.003531074
FMOD,-0.001990354
DPH1,-0.001062637
CYP4F11,-0.000603063
USH1G,-0.002193273
PPP2R5E,-0.001920051
SPACA7,-0.000651431
GZMK,-0.001204368
PASD1,-0.001614582
GIMAP4,-0.001360864
OR6M1,-0.004808946
SLC18A1,-0.002280664
CTNND1,-0.000224944
USP45,-0.003350886
TRMT11,-0.000719761
NWD1,-0.002116803
PLEKHS1,-0.00046184
CTBP2,-0.001343924
LDHB,-0.003088693
ZNF516,-0.000692329
KTI12,-0.005953793
ORC5,-0.004366424
CDC40,-0.000615448
NAV3,-0.000742332
SYT17,-0.00741924
LPL,-0.000828795
IHH,-0.000634577
TBL1X,-0.016812216
FICD,-0.000772626
CDK13,-0.000924787
MRFAP1,-0.00068661
PTPRR,-0.002089665
NKX6-2,-0.001019938
ACSBG2,-0.000967666
TAAR8,-0.00218357
ABHD4,-0.001429188
SOX14,-0.000704902
PEBP4,-0.000321023
DST,-0.001132823
DAPK1,-0.000542971
PKIB,-0.000848258
GRB14,-0.001047557
SH2D5,-0.001160125
PLCXD2,-0.001549622
ZNF747,-0.000802359
EDEM3,-0.002102795
KYAT1,-0.000997109
ELP1,-0.003114823
KANSL1,-0.002492246
ANKRD13C,-0.001876699
KRTAP5-3,-0.000444766
TMEM62,-0.000496609
NIPAL3,-0.002243259
SYTL1,-0.000528636
PDGFD,-0.001267891
NACC1,-0.00084216
SLC2A7,-0.000424189
COMP,-0.000621084
GSDMB,-0.00190584
GNG8,-0.000720181
BMPER,-0.004399114
PIFO,-0.00708813
APPL1,-0.00068176
DLX2,-0.002866477
TMEM204,-0.001054836
MAGEB5,-0.001167408
CDK10,-0.00069803
HPCAL1,-0.00058531
SDHAF1,-0.002184748
TSPAN10,-0.000851074
SPAG7,-0.000969279
SEMA5A,-0.004571409
GSK3B,-0.00084755
TMEM251,-0.002408094
DUSP12,-0.000720521
ZNF107,-0.001949345
HMGN3,-0.00486762
MSR1,-0.001433752
RANBP9,-0.00141859
ESAM,-0.002088738
G6PC2,-0.001571077
OFD1,-0.001758154
TOMM34,-0.001984928
FBXO25,-0.000725416
SLC2A11,-0.001244256
SNAI2,-0.004184123
PARP14,-0.001513675
CCL13,-0.000525441
SPAG6,-0.00097682
HCST,-0.000606619
SLC7A9,-0.000721562
ARMCX6,-0.003732439
EDN3,-0.00194759
GOLGA1,-0.000873187
AAGAB,-0.001165041
CHRNB2,-0.000538446
ZDHHC22,-0.00053038
MRPS9,-0.001002484
RNF168,-0.000960477
TCP10L2,-0.002543461
RTP3,-0.002391241
ARHGEF7,-0.002420652
FCHSD1,-0.000881143
REX1BD,-0.001416719
ATP8A2,-0.00094211
EIF2D,-0.005668051
VN1R5,-0.001087418
CES2,-0.000403982
KCTD13,-0.001077796
CASC1,-0.00096134
LPCAT4,-0.000987616
KRT26,-0.001067976
CUL9,-0.001167293
DOC2A,-0.000333918
GAL3ST3,-0.001113058
TCHHL1,-0.000442607
LHX9,-0.000794047
PLCZ1,-0.000718725
AP1G2,-0.000744561
SLC39A13,-0.002491703
COPS9,-0.00124281
SPACA1,-0.000607649
PPP2R2A,-0.00072455
NPY4R,-0.001076094
APOOL,-0.000716242
NDEL1,-0.001462741
ANKRD31,-0.000919751
MYEF2,-0.001490032
RPE,-0.001506408
SH3D19,-0.002777422
FBLN7,-0.000432849
SLC38A7,-0.000884634
ADIPOR1,-0.002709462
GUCY2D,-0.004352858
CLEC16A,-0.000366473
BOLA1,-0.001073888
NIF3L1,-0.003477525
LIPG,-0.000706539
CCDC32,-0.004910434
ASGR2,-0.001691203
MLEC,-0.000517261
KRTAP10-1,-0.002890408
TRPV6,-0.000553174
JMJD6,-0.002804757
PABPC1L,-0.000742453
AFDN,-0.001717467
SAA4,-0.000859982
IGFBP1,-0.000829103
C11orf95,-0.000995784
OR5M10,-0.00118367
MAGT1,-0.001758798
CRAT,-0.000531034
TIMM23,-0.000891138
PTPN21,-0.000643323
TAMM41,-0.001121345
WNT9A,-0.00118155
CYSLTR2,-0.000587871
TCEAL1,-0.000482486
TAS2R43,-0.002142115
LY6E,-0.001046745
SGSM2,-0.000721372
CCNB1,-0.000929643
ZNF569,-0.001220771
TGDS,-0.001533866
PRR22,-0.002490383
MT1B,-0.000843303
COTL1,-0.001870893
CWC25,-0.003437525
TIMM21,-0.0009618
SYNDIG1,-0.000750192
AIFM3,-0.001893728
PLPP5,-0.00128166
HSD17B6,-0.002712194
METTL2A,-0.000362141
SLC8B1,-0.000816725
H4C1,-0.000973673
TMEM14B,-0.000581286
ZDHHC4,-0.001792478
ASB9,-0.002133778
MRFAP1L1,-0.000441753
OPRL1,-0.002992149
ACY1,-0.001540134
TAF1L,-0.001776557
H1-7,-0.001267396
C1QTNF5,-0.00792713
TIMP2,-0.001063365
USP49,-0.001731185
BCAR1,-0.003407664
SYNGR4,-0.000609397
WFDC1,-0.001312561
ACR,-0.00075509
RC3H2,-0.001711491
TSPAN15,-0.001411198
HHLA3,-0.001914879
BCL7B,-0.000551276
TUBB1,-0.003620155
ZFP36L1,-0.004237224
ETFDH,-0.00454937
EEF1AKNMT,-0.002243991
APOE,-0.004874847
MT3,-0.001723612
ZMYND11,-0.001584464
ZNF469,-0.001094026
GJC2,-0.004028122
CD300LF,-0.000796584
PCGF2,-0.001849868
ATP5F1D,-0.002156074
IL5,-0.001242998
ATG14,-0.001498497
ADAM29,-0.002412253
YIPF3,-0.002038847
ANKFN1,-0.001509344
FBXW12,-0.000721625
ZNF30,-0.006229888
LRG1,-0.001780842
NME6,-0.001221256
WWC2,-0.000750711
NIPSNAP3A,-0.000833739
MYL10,-0.000465077
MUSTN1,-0.001983879
CDC14B,-0.000864759
DUS3L,-0.000763458
NPEPPS,-0.001652741
DBR1,-0.000582989
DENND2C,-0.000722429
SUPT4H1,-0.000836777
IPO5,-0.002586912
RGS7,-0.001854808
NOD1,-0.001781667
NELL2,-0.000718686
UGT2A1,-0.002574243
SLC6A20,-0.00102659
ANKRD23,-0.002133553
GNAO1,-0.003159076
ANGPT1,-0.002342636
PDK4,-0.000748524
TFPI2,-0.000561187
GBX1,-0.001574115
DOP1A,-0.001361767
MTREX,-0.001193757
HCFC1,-0.001095487
OR10AD1,-0.003635571
DMAP1,-0.001371655
CUL7,-0.000410281
AGPAT1,-0.00064875
CACNA1E,-0.001264814
PLET1,-0.001781128
NMB,-0.001321197
CSTF3,-0.00142097
INHBA,-0.000749987
BRAP,-0.003383741
NDUFA4L2,-0.001458131
RBM22,-0.000926344
IL20,-0.000704786
MID1,-0.000875168
NKIRAS1,-0.001088817
HRH4,-0.005782852
KLK6,-0.000539398
KAT6A,-0.001194008
SLC1A6,-0.000980628
GATB,-0.001460089
SDR16C5,-0.001268935
NKAP,-0.000675219
OCIAD2,-0.00052289
C5orf63,-0.000821385
PLEKHG4,-0.001307033
DPAGT1,-0.001208664
LRRC49,-0.000725286
ZFP42,-0.000672801
KIF1B,-0.00122459
ENAH,-0.000885114
USE1,-0.000804045
DDI1,-0.001008221
ADIRF,-0.001094241
NDUFA11,-0.001221502
NEFL,-0.001355295
C2orf83,-0.000622813
UAP1L1,-0.002191486
FAT2,-0.00051045
HSP90AA1,-0.000708617
PPBP,-0.004007793
ATP6V0D1,-0.002188358
KRTAP5-10,-0.001617198
CELA3B,-0.000512195
RIPPLY3,-0.000881201
SPIRE1,-0.000703439
TAF9B,-0.000771262
OCM,-0.001601312
ZMYND10,-0.000458922
ZFR2,-0.000610087
CCSER1,-0.00485916
ADAMTS15,-0.000743683
BEGAIN,-0.005408751
POLG,-0.000633964
C14orf132,-0.001784884
NFKBIZ,-0.001328076
UBA7,-0.00212965
NDUFC2,-0.00081881
SNRPN,-0.001952186
PSG4,-0.000792069
PTK2,-0.000685808
TRIP12,-0.000491984
PCMTD1,-0.005396193
LY6D,-0.004638297
VPS11,-0.000964569
SLAMF1,-0.002482466
COL26A1,-0.002179805
PLA2G2A,-0.002978144
DAAM1,-0.00035709
BTBD2,-0.000787372
NIBAN1,-0.001269254
DCAF12,-0.000982616
MMP19,-0.002548672
NDUFA3,-0.000918834
GLT1D1,-0.000852333
UTP20,-0.003068344
TTLL11,-0.000712128
DEFA6,-0.000764508
ACTR5,-0.000846806
CLK2,-0.000770067
TRPM2,-0.001485565
MMS22L,-0.00179095
PPP1CC,-0.000648443
TSPY8,-0.00156986
ADD3,-0.002770684
MPZL1,-0.001195771
MPEG1,-0.001200004
NEURL3,-0.000632305
WNT8B,-0.00055917
HABP4,-0.009378216
ZBED6,-0.001835159
UPK3B,-0.00299747
ELMO3,-0.000510288
NCBP1,-0.002012007
POPDC2,-0.000648213
RHOXF2B,-0.002349253
OR1N2,-0.000707025
FOXO1,-0.011166546
PPME1,-0.002186651
GPR27,-0.000585519
CHST13,-0.001884663
TSPAN19,-0.000666333
RNH1,-0.000529762
KCND3,-0.000547729
LRMP,-0.001448911
C1orf185,-0.002064077
JPH3,-0.000859133
ACE,-0.001225374
ARGFX,-0.001598681
LY86,-0.00155313
OR51E1,-0.003228613
PRR25,-0.000948228
ZAR1,-0.000989869
SH3KBP1,-0.001156347
DDX39B,-0.000565293
PDP2,-0.001795073
HS6ST2,-0.002248369
NTNG1,-0.002307158
ANKRD55,-0.001484005
ZBTB4,-0.001985051
RPL7,-0.00188975
TMEM95,-0.001711015
LCLAT1,-0.00112409
RAD23A,-0.001066938
MORN3,-0.000596808
RSPH6A,-0.000467539
CHID1,-0.001666766
ETV7,-0.006488239
CRYBG2,-0.001594167
ZCCHC3,-0.002371442
LOXL3,-0.002038174
RPS20,-0.000669921
FNDC7,-0.00107767
FAM229B,-0.001496192
PTAFR,-0.00093591
SDR39U1,-0.001292263
CST11,-0.002530435
CD151,-0.000873006
EVI5L,-0.001236765
EID2,-0.000610627
HHLA1,-0.000638552
GATC,-0.001974596
GMEB2,-0.000856434
SLC39A8,-0.00112052
ACTG2,-0.00311847
GRIN2D,-0.001120085
KRT13,-0.001120978
RAB19,-0.002846406
PRAMEF8,-0.006656916
SLC29A2,-0.000338329
THSD7A,-0.00093839
ITGA1,-0.001101436
NR4A1,-0.005796257
CYB5D1,-0.001001533
FAM184A,-0.000794696
MED14,-0.002839755
TRAFD1,-0.000533092
PRAMEF18,-0.001251306
PGLYRP4,-0.000388505
KIF14,-0.001965944
SRY,-0.00115948
PIK3CB,-0.000864659
CEP350,-0.000733908
NTRK2,-0.002921102
APLP1,-0.021381232
TRMT6,-0.000399969
OSBPL10,-0.001812723
TRPM4,-0.001118263
ANXA6,-0.00047071
SH3GLB2,-0.004017919
PRMT3,-0.000611642
MAP1B,-0.001802846
NUDT1,-0.000680859
MAB21L4,-0.001503107
AP1B1,-0.003793801
ARHGEF39,-0.001917192
CREBL2,-0.000687337
SHD,-0.001085196
SMPD4,-0.012941138
CALHM3,-0.001208249
NAA16,-0.005329824
C1orf112,-0.009423309
GPR6,-0.00081962
ACO2,-0.001188128
NET1,-0.00331063
FAH,-0.00160916
PLD1,-0.000645483
RNF114,-0.000472791
CHST4,-0.001178981
CIDEC,-0.000618162
PLK4,-0.001019552
TSPAN2,-0.001204444
TAFA2,-0.002179232
KLHL12,-0.000497019
CCL24,-0.000709802
PRKAR1A,-0.001690249
ZNF672,-0.00060956
ASIC3,-0.00126127
IBA57,-0.000521662
ADPRM,-0.001164427
KBTBD11,-0.001478422
ZNF623,-0.000911721
SNAP29,-0.001842498
BTN3A1,-0.000818792
NCAPD3,-0.001208041
GALR1,-0.001800066
PRB2,-0.000428158
NUTM2A,-0.001284988
IL13RA1,-0.00039502
CPEB2,-0.000585524
MAS1L,-0.001202052
RUNX1T1,-0.002574478
PAPSS2,-0.003570662
FAM151A,-0.001970819
NXF2B,-0.0004526
EXOSC7,-0.002916069
KCNK1,-0.003341719
HK1,-0.001007518
NIT1,-0.00106294
UBXN8,-0.0028012
AKAP13,-0.000705046
TXNRD1,-0.001470473
AQP8,-0.000743461
TYK2,-0.001232937
KRTAP1-3,-0.001448871
FAM110A,-0.000882493
RAD51C,-0.000731027
CTSH,-0.002221283
DPM3,-0.000647107
WDR61,-0.000738665
A4GALT,-0.002840178
CRIP3,-0.00158075
PRAMEF17,-0.001103011
IKZF1,-0.001093852
OR1L1,-0.001664475
SLA,-0.004359698
SLC6A12,-0.001198556
KLRD1,-0.000699968
SLC24A3,-0.001026163
ACKR3,-0.00105316
SAMD15,-0.000711129
TMEM129,-0.004342169
GSX2,-0.003575816
MOSPD3,-0.002039327
WDR70,-0.001788829
RFC4,-0.000752632
ELF4,-0.001834456
WFDC2,-0.002892599
OR2T3,-0.000965359
ADCY10,-0.000755987
NCAPH2,-0.001803136
GRK1,-0.000600736
DSCC1,-0.002368941
KLRC2,-0.001424314
KBTBD7,-0.001183167
PELO,-0.000539769
C10orf126,-0.000555117
SHOX,-0.00250411
RASGEF1A,-0.000470919
ZNF366,-0.007131042
BPIFA1,-0.000711881
TSR3,-0.001606555
WDR36,-0.001908002
INS,-0.000919347
LRRC14,-0.012214354
VAV2,-0.000815311
PCDH7,-0.000523216
SELP,-0.00093782
NRIP1,-0.001710486
RGMA,-0.001029159
AQP6,-0.001078404
PAK5,-0.002049389
SIRPB1,-0.000374205
CHAC2,-0.000971019
CCR10,-0.001635403
HARS1,-0.001315959
TSPAN9,-0.000561678
GALC,-0.000539764
TBL1Y,-0.000622248
MYO1A,-0.001270247
WRNIP1,-0.001579545
ITGAX,-0.000617344
DENND6A,-0.001263259
PSMB3,-0.000532078
FERMT3,-0.001375504
KCNB2,-0.000621815
CADM1,-0.001922461
NDUFS6,-0.001273651
RILPL2,-0.004661463
FAM98A,-0.001463991
TENM4,-0.001004699
MYORG,-0.002723679
OR14K1,-0.001076164
ANKRD13D,-0.001406774
CXCL6,-0.001126716
NF2,-0.007196243
NIPA1,-0.002710606
FOXF2,-0.00096865
UQCRFS1,-0.001637385
CXCR1,-0.001285024
RGPD5,-0.002612916
EVA1C,-0.002118443
MAL2,-0.000732446
GPR88,-0.000399102
PRICKLE3,-0.002525751
LAD1,-0.001955471
KRTAP6-3,-0.000624037
NPHP4,-0.000507911
TONSL,-0.00068522
DLAT,-0.00069396
TNFSF9,-0.002209516
HS3ST4,-0.000626
RIC8A,-0.000603993
TXLNG,-0.002240764
MRGPRF,-0.00034783
NPR1,-0.001006415
TMEM119,-0.000640895
UBA5,-0.005940273
ANKRD52,-0.000900535
AOC1,-0.004294923
DIO2,-0.00080784
PAX6,-0.000468053
AQP7,-0.001544777
ARMC8,-0.001278891
SERTM1,-0.00722233
KCTD14,-0.001400023
STAT6,-0.000623635
SERPINB8,-0.003563681
DIPK2A,-0.000306996
CMC4,-0.000488923
ACTRT1,-0.002880945
EXOSC5,-0.001356725
RASSF8,-0.000991188
ASH2L,-0.000566389
GPR162,-0.00493594
CTSA,-0.002005711
SCN2B,-0.000524948
BICC1,-0.00065484
SINHCAF,-0.007074289
TOR2A,-0.002139842
ZNF782,-0.000722544
PALM,-0.000855696
DYNLRB2,-0.001075643
CLDN2,-0.000836336
EZH2,-0.000472754
SLC18A2,-0.001727451
ZNF496,-0.000555788
PPCDC,-0.000340577
PNPLA5,-0.000718906
CYB5A,-0.001955596
UCHL5,-0.00588862
RPLP0,-0.000822308
KIR2DL1,-0.002435596
BCKDHB,-0.000773333
GCHFR,-0.000412314
TPM3,-0.000782925
TMEM238,-0.006358623
DYNAP,-0.003571905
COQ4,-0.001864202
PNLIPRP1,-0.001489654
ST3GAL5,-0.002046953
PIP,-0.000788547
PSMA7,-0.00068884
DUSP8,-0.002996755
FXYD1,-0.001864233
PSPC1,-0.000825785
CDH18,-0.000471187
CD59,-0.001334968
REEP6,-0.000934704
MBD5,-0.001166366
HDAC9,-0.003667072
ATP2B3,-0.003785996
IFITM10,-0.002205408
DLX5,-0.000583369
XRCC4,-0.000528471
CSAG3,-0.002166341
LDHD,-0.001277333
SLC25A6,-0.000982062
SUPT20H,-0.000417357
EEA1,-0.000913145
KLHL38,-0.001872613
ATP6V1G3,-0.000643363
RNF183,-0.008026793
CCNB2,-0.001896925
ZNF319,-0.001647006
RHOU,-0.000870561
ATP8B1,-0.006047148
OR5J2,-0.000601045
GDF2,-0.002193791
SPARC,-0.003574542
DCBLD1,-0.001760691
TMED3,-0.002481066
DNM1L,-0.003475515
SLC1A4,-0.001465329
ADAM15,-0.000753589
DHPS,-0.001087417
RPL10L,-0.003082743
TNNI3,-0.001967965
KHDRBS1,-0.000904488
TRAPPC5,-0.011527487
VPS41,-0.000553499
ZNF417,-0.001013406
MYOM2,-0.002992257
ZIM2,-0.000810209
STIP1,-0.001380774
NCKAP1,-0.001074381
RNF157,-0.001542193
ASB7,-0.001596348
C11orf42,-0.00110897
AZU1,-0.000666134
ABCC4,-0.001048041
AMELX,-0.002536498
FREM2,-0.002988943
RFTN1,-0.005903291
CEP85L,-0.000878795
TRNP1,-0.001863023
MPPED1,-0.012121425
CEACAM19,-0.000686485
NTHL1,-0.000825558
TMLHE,-0.002003313
PIEZO2,-0.001423455
OR52K2,-0.00062589
ZNF358,-0.000374764
KRT37,-0.001167234
MARS1,-0.00555227
CTSV,-0.002571878
B3GALT2,-0.001292528
CENPT,-0.001763644
SIGLEC10,-0.000425677
STT3A,-0.001576145
MYBPC3,-0.00211627
TMEM39B,-0.001331302
TACR3,-0.000552669
RNF113B,-0.002003975
FAF1,-0.001549981
SLC16A11,-0.000650882
LSG1,-0.001398218
LIX1L,-0.001466479
CD276,-0.000843148
SPTAN1,-0.000510204
GDPGP1,-0.00081436
MMP15,-0.002158016
CCNDBP1,-0.000517748
EHBP1L1,-0.01032918
PHF21A,-0.000764834
SHLD1,-0.000933944
FUZ,-0.001160162
C7orf26,-0.000417944
RPA2,-0.000531634
GPC1,-0.001974235
OR4F4,-0.000897622
PDCD2,-0.002582913
PLAAT2,-0.002524525
UQCRQ,-0.001644797
XPNPEP3,-0.001711903
ALDH3A1,-0.000540816
SMO,-0.00182205
PRKAR2B,-0.001159136
UBTD1,-0.001593926
HPS4,-0.000787744
INTS4,-0.001251184
EIF4H,-0.000795398
S100G,-0.001005834
ZFP92,-0.000477686
P2RX5,-0.004219605
TLCD3B,-0.001479134
DOCK3,-0.0004744
GRM1,-0.000471967
CHM,-0.002061304
C3,-0.001092847
ANKRD34B,-0.001992917
SSBP1,-0.002424788
CLPP,-0.005004261
DIAPH2,-0.005938084
ZP4,-0.000273903
